Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Error,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time,Dropped Target Object
7.243271350860596,26.20090079307556,2.956390380859375e-05,0.0345385074615478,33.47894525527954,obj_000070_0,3.0,"4.0,5.0,0.0","18.868513584136963,14.896075963974,8.854985475540161",,"1.0,1.0,1.0","45.92773175239563,38.94227838516235,28.69028067588806","17.183634281158447,15.015767335891724,10.72067403793335","5.749411582946777,5.380627393722534,5.567209959030151","obj_000071_1,obj_000074_0,obj_000070_0","True,True,True","['obj_000071_1'],['obj_000078_2', 'obj_000074_0'],['obj_000070_0']","19.18730092048645,12.716827869415283,15.402718305587769","True,True,True","obj_000074_0,obj_000071_1","finished,finished,finished",True,"obj_000078_2,obj_000074_0,obj_000071_1,obj_000070_0",,3,0,0,0,0,3,0,4,0,unstructured_105,trial_2026-03-04_12-50-35__all__human/unstructured_105__obj_000070_0__human,human,223.5771946907044,
6.437791585922241,22.09742546081543,1.5735626220703125e-05,0.0345399379730224,28.57004952430725,obj_000044_0,4.0,"4,17,1,0","23.00014019012451,15.628912210464478,11.741260528564451,6.424341440200806",,"1.0,1.0,1.0,1.0","67.31338882446289,57.28814363479614,48.83183479309082,41.935996294021606","35.86315107345581,33.74366068840027,29.42635989189148,27.661033391952515","4.862178564071655,4.574595212936401,4.402865648269653,4.7611494064331055","obj_000053_0,obj_000064_0,obj_000054_0,obj_000044_0","True,False,True,True","['obj_000053_0'],[],['obj_000054_0'],['obj_000044_0']","28.06664443016052,27.169842004776,26.012006044387817,23.55995869636536","True,False,True,True","obj_000062_0,obj_000054_0,obj_000053_0","finished,finished,finished,finished",True,"obj_000044_0,obj_000054_0,obj_000053_0",obj_000062_0,4,0,0,0,0,3,1,3,1,unstructured_134,trial_2026-03-04_12-50-35__all__human/unstructured_134__obj_000044_0__human,human,388.73570799827576,
6.581293344497681,23.983083486557007,2.2172927856445312e-05,0.0242528915405273,30.58886361122132,obj_000043_0,3.0,"9,0,6,0","14.49496054649353,10.042611837387083,15.987901449203491,12.32172989845276",,"0.6666666666666666,1.0,0.6666666666666666","32.83487057685852,46.10417914390564,26.23563313484192","11.91935110092163,9.993653297424316,9.060367822647097","3.75933289527893,7.630651712417602,2.6036853790283203","obj_000063_0,obj_000068_0,obj_000043_0","True,True,True","['obj_000063_0'],['obj_000068_0'],['obj_000043_0']","11.702627182006836,14.085017204284668,9.71203351020813","True,True,True","obj_000068_0,obj_000063_0","finished,finished,finished",True,"obj_000068_0,obj_000043_0,obj_000063_0",,3,0,0,0,0,3,0,3,0,unstructured_10,trial_2026-03-04_12-50-35__all__human/unstructured_10__obj_000043_0__human,human,196.60538840293884,
6.563517332077026,23.609309434890747,2.002716064453125e-05,0.0241672992706298,30.19724106788636,obj_000047_1,4.0,"6,11,5,0","13.183634042739868,19.57136607170105,11.714826822280884,11.402536630630491",,"1.0,1.0,1.0,1.0","47.39923119544983,55.28125238418579,38.65589952468872,33.612955808639526","24.70102095603943,28.054476737976078,19.395053386688232,15.347262144088743","5.739802122116089,4.465809106826782,4.346433401107788,3.732781410217285","obj_000061_1,obj_000050_0,obj_000065_0,obj_000047_1","True,True,True,True","['obj_000061_1'],['obj_000050_0'],['obj_000065_0'],['obj_000047_1']","24.524216175079346,23.61026287078857,18.86572003364563,24.003639698028564","True,True,True,True","obj_000050_0,obj_000065_0,obj_000061_1","finished,finished,finished,finished",True,"obj_000050_0,obj_000065_0,obj_000061_1,obj_000047_1",,4,0,0,0,0,4,0,4,0,unstructured_122,trial_2026-03-04_12-50-35__all__human/unstructured_122__obj_000047_1__human,human,331.6254017353058,
0.5702252388000488,0.4511048793792724,9.870529174804688e-05,0.0260219573974609,1.047856330871582,obj_000045_0,2.0,"6.0,0.0","22.227829933166504,42.15887594223023",,"1.0,1.0","49.33209180831909,68.87668299674988","20.805301427841187,20.01404857635498","3.523174524307251,4.114501714706421","obj_000061_1,obj_000045_0","True,True","['obj_000061_1'],['obj_000045_0']","28.92659401893616,17.129964590072632","True,True","obj_000050_1,obj_000049_0,obj_000061_1","finished,finished",True,"obj_000045_0,obj_000061_1","obj_000050_1,obj_000049_0",2,0,0,0,0,2,0,2,2,structured_223,trial_2026-03-04_12-50-35__all__human/structured_223__obj_000045_0__human,human,181.5782449245453,
0.6642241477966309,0.4915647506713867,9.632110595703124e-05,0.025468111038208,1.1818761825561523,obj_000048_0,3.0,"5.0,3.0,8.0","30.370249032974243,13.8626868724823,19.57114887237549",,"1.0,1.0,1.0","64.53982090950012,45.44294571876526,49.14132308959961","24.34481120109558,21.92134952545166,19.829639673233032","5.619288206100464,5.507014036178589,5.690997362136841","obj_000052_1,obj_000068_0,obj_000050_1","True,True,True","['obj_000052_1'],['obj_000068_0'],['obj_000050_1', 'obj_000027_0', 'obj_000048_0']","19.415367364883423,17.05875301361084,18.878741979599","True,False,True","obj_000068_0,obj_000052_1,obj_000048_0","finished,finished,finished",,"obj_000050_1,obj_000052_1,obj_000048_0,obj_000027_0",obj_000068_0,3,0,0,0,0,3,0,4,1,structured_249,trial_2026-03-04_12-50-35__all__human/structured_249__obj_000048_0__human,human,239.69662499427795,True
6.528331518173218,24.124391555786133,2.7179718017578125e-05,0.0145661830902099,30.66752600669861,obj_000082_0,4.0,"12,7,1,0","155.95877814292908,106.88669180870056,25.55947041511536,52.12336182594299",,"1.0,1.0,0.3333333333333333,0.6666666666666666","177.2139768600464,124.149484872818,41.05115461349487,67.20944428443909","13.948115587234495,11.629680395126345,10.099705457687378,9.509672164916992","4.365675926208496,3.12522554397583,2.823126554489136,3.0419461727142334","obj_000129_0,obj_000049_0,obj_000008_0,obj_000082_0","True,True,True,True","['obj_000129_0'],['obj_000049_0'],['obj_000008_0'],['obj_000082_0']","20.81920337677002,20.8061363697052,16.13221263885498,17.635135173797607","True,True,True,True","obj_000096_0,obj_000129_0,obj_000049_0,obj_000008_0","finished,finished,finished,finished",True,"obj_000082_0,obj_000129_0,obj_000049_0,obj_000008_0",obj_000096_0,4,0,0,0,0,4,0,4,1,structured_567,trial_2026-03-04_12-50-35__all__human/structured_567__obj_000082_0__human,human,547.6955618858337,
6.624945163726807,23.52929782867432,1.5974044799804688e-05,0.0346956253051757,30.189171075820923,obj_000049_0,5.0,"8,2,2,8,0","26.873650074005127,22.693035364151,19.361655950546265,14.076481103897097,9.903555393218994",,"1.0,1.0,1.0,1.0,1.0","57.34928512573242,51.18142247200012,44.53438425064087,36.59310579299927,31.47426152229309","22.709403038024902,21.60814094543457,18.513408184051517,16.68810796737671,15.283987998962402","4.519957780838013,4.024497032165527,4.043964624404907,3.1618492603302,3.70245361328125","obj_000060_0,obj_000062_0,obj_000066_0,obj_000048_0,obj_000049_0","True,True,True,True,True","['obj_000060_0'],['obj_000062_0'],['obj_000066_0'],['obj_000048_0'],['obj_000049_0']","21.325261116027832,15.235633850097656,15.56394362449646,17.52276086807251,19.510418176651","True,True,True,True,True","obj_000066_0,obj_000060_0,obj_000048_0,obj_000062_0","finished,finished,finished,finished,finished",True,"obj_000048_0,obj_000062_0,obj_000060_0,obj_000066_0,obj_000049_0",,5,0,0,0,0,5,0,5,0,unstructured_30,trial_2026-03-04_12-50-35__all__human/unstructured_30__obj_000049_0__human,human,378.6370940208435,
0.6263434886932373,0.4859092235565185,8.20159912109375e-05,0.0243794918060302,1.1371161937713623,obj_000017_0,4.0,"13,4,6,0","23.068376779556274,18.615641355514526,49.525790214538574,46.21290898323059",,"1.0,1.0,1.0,1.0","58.8717679977417,47.56013345718384,76.18088674545288,68.4976418018341","24.77934217453003,22.57402968406677,19.872657299041748,16.174883365631104","6.827187061309815,3.580465793609619,3.998755693435669,3.4606175422668457","obj_000028_0,obj_000052_0,obj_000045_0,obj_000017_0","True,True,True,True","['obj_000028_0'],['obj_000052_0'],['obj_000045_0'],['obj_000017_0']","23.02401113510132,16.52976393699646,18.385276794433597,16.943034887313843","True,True,True,True","obj_000045_0,obj_000028_0,obj_000052_0","finished,finished,finished,finished",True,"obj_000045_0,obj_000028_0,obj_000017_0,obj_000052_0",,4,0,0,0,0,4,0,4,0,structured_249,trial_2026-03-04_12-50-35__all__human/structured_249__obj_000017_0__human,human,350.8671748638153,
6.491278648376465,23.859373092651367,2.384185791015625e-05,0.0130531787872314,30.364022493362427,obj_000047_0,3.0,"-1,1,8,0","20.864850282669067,6.169386386871338,11.359776973724363,9.13121247291565",,"1.0,1.0,1.0","61.586575746536255,49.19855189323425,43.26257729530335","25.14407706260681,30.47810173034668,27.1941921710968","5.571725368499756,4.266307353973389,3.822748899459839","obj_000062_0,obj_000049_0,obj_000047_0","True,True,True","['obj_000062_0'],['obj_000049_0'],['obj_000047_0']","23.57997465133667,19.03596591949463,12.005406379699709","True,True,True","obj_000062_0,obj_000049_0","finished,finished,finished",True,"obj_000062_0,obj_000049_0,obj_000047_0",,3,0,0,0,0,3,0,3,0,unstructured_122,trial_2026-03-04_12-50-35__all__human/unstructured_122__obj_000047_0__human,human,270.62175583839417,
